lead_time,cloud_error_pp,ghi_error_wm2
48,0.0,-147.5
72,0.0,-143.5
24,0.0,-23.200000000000003
48,0.0,-24.200000000000003
72,0.0,-26.200000000000003
24,0.0,-155.0
48,0.0,-164.0
72,0.0,-154.0
24,0.0,-125.19999999999999
48,0.0,-119.19999999999999
72,0.0,-107.19999999999999
24,0.0,-120.80000000000001
48,0.0,-113.80000000000001
72,0.0,-79.80000000000001
24,0.0,-105.2
48,0.0,-109.2
72,0.0,-87.2
24,0.0,-105.8
48,0.0,-95.8
72,0.0,-35.8
24,0.0,-242.5
48,0.0,-243.5
72,0.0,-149.5
24,0.0,-202.3
48,0.0,-203.3
72,0.0,-170.3
24,0.0,-231.7
48,0.0,-232.7
72,0.0,-206.7
24,0.0,-164.7
48,0.0,-167.7
72,0.0,-145.7
24,0.0,-59.8
48,0.0,-60.8
72,0.0,-48.8
24,6.0,-11.2
48,6.0,-11.2
72,6.0,-11.2
24,0.0,-51.0
48,0.0,-50.0
72,0.0,-50.0
24,0.0,-236.0
48,0.0,-225.0
72,0.0,-240.0
24,0.0,-216.3
48,0.0,-158.3
72,0.0,-218.3
24,1.0,-147.2
48,1.0,-19.19999999999999
72,1.0,-143.2
24,25.0,-131.3
48,25.0,-68.30000000000001
72,25.0,-113.30000000000001
24,31.0,-244.3
48,31.0,-226.3
72,31.0,-211.3
24,0.0,-303.2
48,0.0,-291.2
72,0.0,-294.2
24,0.0,-393.5
48,0.0,-20.5
72,0.0,-400.5
24,0.0,-307.5
48,0.0,-237.5
72,0.0,-293.5
24,0.0,-280.7
48,0.0,-211.7
72,0.0,-238.7
24,0.0,-254.3
48,-11.0,58.69999999999999
72,0.0,-185.3
24,0.0,-65.0
48,-46.0,97.0
72,0.0,-43.0
24,0.0,-3.5
48,-59.0,33.5
72,0.0,-5.5
24,0.0,-8.5
48,-16.0,-0.5
72,-48.0,-0.5
24,-8.0,28.700000000000003
48,-53.0,82.7
72,-75.0,83.7
24,0.0,-40.0
48,0.0,42.0
72,0.0,-76.0
24,0.0,-24.0
48,0.0,54.0
72,0.0,-41.0
24,15.0,-132.2
48,15.0,170.8
72,5.0,211.8
24,9.0,-199.7
48,9.0,-27.69999999999999
72,-21.0,477.3
24,83.0,-604.2
48,63.0,-81.20000000000005
72,64.0,-5.2000000000000455
24,17.0,344.8
48,3.0,558.8
72,42.0,398.8
24,22.0,321.3
48,64.0,160.3
72,52.0,134.3
24,0.0,-31.5
48,27.0,7.5
72,29.0,-11.5
24,22.0,-162.0
48,22.0,-63.0
72,-36.0,115.0
24,36.0,12.300000000000011
48,32.0,91.30000000000001
72,4.0,114.30000000000001
24,3.0,73.0
48,-20.0,78.0
72,-4.0,78.0
24,-52.0,10.7
48,-51.0,10.7
72,-52.0,10.7
24,-15.0,-0.1999999999999993
48,-7.0,-0.1999999999999993
72,-15.0,-0.1999999999999993
24,-43.0,37.0
48,-40.0,35.0
72,-43.0,36.0
24,-37.0,86.19999999999999
48,16.0,54.19999999999999
72,-22.0,81.19999999999999
24,11.0,45.30000000000001
48,52.0,-49.69999999999999
72,-8.0,49.30000000000001
24,7.0,47.700000000000045
48,-1.0,89.70000000000005
72,-2.0,70.70000000000005
24,14.0,-16.0
48,25.0,-108.0
72,15.0,-61.0
24,-2.0,-3.7000000000000455
48,50.0,-292.70000000000005
72,37.0,-159.70000000000005
24,21.0,-8.0
48,52.0,-186.0
72,70.0,-312.0
24,51.0,-164.29999999999995
48,64.0,-165.29999999999995
72,38.0,-91.29999999999995
24,72.0,-258.79999999999995
48,54.0,-89.79999999999995
72,84.0,-242.79999999999995
24,100.0,-422.5
48,19.0,-69.5
72,53.0,-136.5
24,100.0,-343.5
48,9.0,-65.5
72,35.0,-70.5
24,78.0,-122.69999999999999
48,0.0,-41.69999999999999
72,0.0,-43.69999999999999
24,0.0,-6.0
48,6.0,-6.0
72,0.0,-6.0
24,6.0,-45.5
48,5.0,-45.5
72,0.0,-46.5
24,0.0,-63.30000000000001
48,6.0,-66.30000000000001
72,0.0,-63.30000000000001
24,-1.0,-65.5
48,5.0,-71.5
72,9.0,-64.5
24,-2.0,-66.79999999999995
48,-1.0,-71.79999999999995
72,3.0,-63.799999999999955
24,-3.0,-70.29999999999995
48,92.0,-92.29999999999995
72,-3.0,-66.29999999999995
24,1.0,-69.29999999999995
48,-3.0,-70.29999999999995
72,-4.0,-65.29999999999995
24,-6.0,-69.70000000000005
48,-6.0,-67.70000000000005
72,-6.0,-64.70000000000005
24,2.0,-65.70000000000005
48,56.0,-128.70000000000005
72,15.0,-69.70000000000005
24,-4.0,-61.299999999999955
48,96.0,-511.29999999999995
72,19.0,-66.29999999999995
24,22.0,-61.5
48,-6.0,-90.5
72,2.0,-60.5
24,12.0,-21.30000000000001
48,-3.0,-21.30000000000001
72,25.0,-24.30000000000001
24,-3.0,-24.69999999999999
48,-3.0,-24.69999999999999
72,32.0,-30.69999999999999
24,5.0,-6.0
48,100.0,-6.0
72,100.0,-6.0
24,-3.0,-37.30000000000001
48,13.0,-36.30000000000001
72,76.0,-41.30000000000001
24,-54.0,-50.30000000000001
48,-26.0,-53.30000000000001
72,40.0,-64.30000000000001
24,72.0,-68.29999999999995
48,72.0,-65.29999999999995
72,22.0,-36.299999999999955
24,-15.0,-10.200000000000045
48,56.0,-19.200000000000045
72,74.0,-35.200000000000045
24,-28.0,10.799999999999955
48,-25.0,11.799999999999955
72,44.0,-17.200000000000045
24,-66.0,51.299999999999955
48,-58.0,9.299999999999955
72,-66.0,53.299999999999955
24,-13.0,46.0
48,36.0,-111.0
72,-13.0,44.0
24,69.0,-534.3
48,43.0,30.700000000000045
72,69.0,-203.29999999999995
24,19.0,-463.79999999999995
48,-40.0,28.200000000000045
72,19.0,-254.79999999999995
24,-31.0,15.799999999999955
48,12.0,3.7999999999999545
72,69.0,-9.200000000000045
24,-30.0,-9.199999999999989
48,17.0,-113.19999999999999
72,-16.0,-13.199999999999989
24,-4.0,7.0
48,-3.0,-5.0
72,68.0,-8.0
24,3.0,-7.300000000000001
48,3.0,-7.300000000000001
72,3.0,-6.300000000000001
24,0.0,-65.19999999999999
48,0.0,-74.19999999999999
72,0.0,-50.19999999999999
24,0.0,-95.80000000000001
48,0.0,-97.80000000000001
72,0.0,-156.8
24,1.0,-124.20000000000005
48,1.0,-101.20000000000005
72,1.0,-182.20000000000005
24,12.0,-87.70000000000005
48,12.0,-53.700000000000045
72,12.0,-164.70000000000005
24,4.0,-103.70000000000005
48,4.0,-35.700000000000045
72,4.0,-146.70000000000005
24,0.0,-47.799999999999955
48,0.0,-39.799999999999955
72,0.0,-211.79999999999995
24,-39.0,15.5
48,1.0,20.5
72,1.0,-135.5
24,-35.0,-66.20000000000005
48,0.0,-59.200000000000045
72,0.0,-328.20000000000005
24,60.0,-403.79999999999995
48,62.0,-107.79999999999995
72,62.0,-487.79999999999995
24,-1.0,-120.29999999999995
48,0.0,-114.29999999999995
72,0.0,-217.29999999999995
24,1.0,-90.0
48,1.0,-127.0
72,1.0,-188.0
24,0.0,-52.19999999999999
48,0.0,-79.19999999999999
72,0.0,-137.2
24,70.0,-13.2
48,70.0,-6.199999999999999
72,70.0,-6.199999999999999
24,45.0,-106.30000000000001
48,45.0,-52.30000000000001
72,45.0,-56.30000000000001
24,11.0,-287.0
48,11.0,-75.0
72,11.0,-61.0
24,79.0,-408.5
48,79.0,-163.5
72,46.0,-61.5
24,57.0,-318.5
48,57.0,-195.5
72,57.0,-96.5
24,24.0,-368.70000000000005
48,24.0,-240.70000000000005
72,24.0,-89.70000000000005
24,63.0,-454.79999999999995
48,63.0,-69.79999999999995
72,16.0,-58.799999999999955
24,69.0,-131.0
48,69.0,-30.0
72,22.0,-25.0
24,84.0,-230.70000000000005
48,84.0,-103.70000000000005
72,84.0,-59.700000000000045
24,76.0,-177.5
48,76.0,-91.5
72,76.0,-45.5
24,1.0,-155.0
48,1.0,-43.0
72,1.0,-59.0
24,0.0,-8.699999999999989
48,0.0,39.30000000000001
72,0.0,-6.699999999999989
24,0.0,56.2
48,0.0,73.2
72,-66.0,78.2
24,4.0,-7.199999999999999
48,-72.0,-7.199999999999999
72,4.0,-7.199999999999999
24,86.0,-65.30000000000001
48,61.0,-45.30000000000001
72,73.0,-52.30000000000001
24,4.0,-77.69999999999999
48,4.0,80.30000000000001
72,4.0,-174.7
24,14.0,187.8
48,14.0,235.8
72,14.0,-153.2
24,-19.0,229.7
48,-54.0,252.7
72,12.0,-230.3
24,45.0,-6.7000000000000455
48,11.0,7.2999999999999545
72,75.0,-104.70000000000005
24,76.0,-95.20000000000005
48,50.0,34.799999999999955
72,84.0,-11.200000000000045
24,69.0,-24.700000000000045
48,83.0,27.299999999999955
72,83.0,-10.700000000000045
24,28.0,-195.79999999999995
48,28.0,-196.79999999999995
72,28.0,25.200000000000045
24,7.0,-172.5
48,7.0,64.5
72,7.0,20.5
24,4.0,10.699999999999989
48,-44.0,71.69999999999999
72,2.0,-145.3
24,2.0,-133.3
48,-47.0,-57.30000000000001
72,-26.0,-97.30000000000001
24,-67.0,-45.0
48,-68.0,-37.0
72,-12.0,-42.0
24,0.0,-4.199999999999999
48,0.0,-8.2
72,0.0,-3.1999999999999993
24,0.0,-19.799999999999997
48,0.0,-50.8
72,0.0,-8.799999999999997
24,0.0,-89.5
48,0.0,-18.5
72,0.0,-27.5
24,0.0,-159.5
48,0.0,118.5
72,0.0,92.5
24,0.0,-231.2
48,0.0,128.8
72,0.0,173.8
24,0.0,5.0
48,-3.0,239.0
72,0.0,250.0
24,0.0,162.70000000000005
48,0.0,150.70000000000005
72,0.0,73.70000000000005
24,0.0,74.79999999999995
48,0.0,43.799999999999955
72,0.0,-169.20000000000005
24,0.0,232.8
48,0.0,298.8
72,0.0,-33.19999999999999
24,0.0,-83.30000000000001
48,0.0,180.7
72,0.0,52.69999999999999
24,0.0,-67.19999999999999
48,0.0,-38.19999999999999
72,0.0,130.8
24,0.0,15.300000000000011
48,0.0,-47.69999999999999
72,0.0,97.30000000000001
24,0.0,28.0
48,0.0,-25.0
72,0.0,38.0
24,0.0,-10.3
48,0.0,-9.3
72,0.0,-4.300000000000001
24,0.0,-65.7
48,0.0,-75.7
72,0.0,19.299999999999997
24,0.0,36.80000000000001
48,0.0,-8.199999999999989
72,0.0,-135.2
24,0.0,107.0
48,0.0,-44.0
72,0.0,-104.0
24,0.0,169.7
48,0.0,2.6999999999999886
72,0.0,-109.30000000000001
24,0.0,-329.0
48,0.0,-243.0
72,0.0,-242.0
24,0.0,-184.7
48,0.0,-123.69999999999999
72,0.0,-103.69999999999999
24,0.0,-108.69999999999999
48,0.0,-157.7
72,0.0,-156.7
24,0.0,-80.19999999999999
48,0.0,432.8
72,0.0,-122.19999999999999
24,0.0,-151.2
48,0.0,233.8
72,0.0,-172.2
24,0.0,65.19999999999999
48,0.0,58.19999999999999
72,0.0,-170.8
24,0.0,182.3
48,0.0,91.3
72,0.0,-7.700000000000003
24,0.0,26.7
48,0.0,48.7
72,0.0,4.699999999999999
24,3.0,-6.0
48,3.0,-5.0
72,3.0,-6.0
24,46.0,-98.2
48,46.0,-106.2
72,46.0,-114.2
24,0.0,-23.700000000000003
48,0.0,-48.7
72,0.0,-53.7
24,0.0,-12.299999999999997
48,0.0,-89.3
72,0.0,-96.3
24,0.0,55.8
48,0.0,-41.2
72,0.0,-78.2
24,0.0,-67.3
48,0.0,73.7
72,0.0,-76.3
24,0.0,-381.7
48,0.0,-371.7
72,0.0,-387.7
24,0.0,-235.8
48,0.0,-251.8
72,0.0,-249.8
24,0.0,-374.3
48,0.0,-421.3
72,0.0,-404.3
24,0.0,-234.0
48,0.0,-194.0
72,0.0,-175.0
24,0.0,-215.7
48,0.0,-215.7
72,0.0,-193.7
24,0.0,-146.5
48,0.0,-141.5
72,0.0,-135.5
24,0.0,-53.5
48,0.0,-49.5
72,0.0,-47.5
24,0.0,-12.2
48,0.0,-9.2
72,0.0,-12.2
24,0.0,-23.0
48,0.0,-10.0
72,0.0,-12.0
24,0.0,8.700000000000003
48,0.0,-45.3
72,0.0,-39.3
24,0.0,-39.7
48,0.0,-81.7
72,0.0,-69.7
24,0.0,236.5
48,0.0,62.5
72,0.0,-119.5
24,0.0,-93.5
48,0.0,281.5
72,0.0,-192.5
24,0.0,-268.5
48,0.0,36.5
72,0.0,-327.5
24,0.0,4.699999999999989
48,0.0,9.699999999999989
72,0.0,-233.3
24,0.0,-149.7
48,0.0,15.300000000000011
72,0.0,-339.7
24,0.0,-15.5
48,0.0,-11.5
72,0.0,-334.5
24,0.0,-107.0
48,0.0,-122.0
72,0.0,-373.0
24,0.0,107.80000000000001
48,0.0,29.80000000000001
72,0.0,-163.2
24,0.0,74.2
48,0.0,32.2
72,0.0,-64.8
24,0.0,-4.300000000000001
48,0.0,-3.3000000000000007
72,0.0,-3.3000000000000007
24,0.0,-27.200000000000003
48,0.0,-21.200000000000003
72,-2.0,-8.200000000000003
24,2.0,-36.0
48,2.0,-22.0
72,2.0,-70.0
24,10.0,-15.5
48,10.0,-75.5
72,10.0,-202.5
24,9.0,-115.0
48,9.0,-103.0
72,9.0,-24.0
24,0.0,431.5
48,-12.0,366.5
72,0.0,397.5
24,-21.0,319.0
48,-39.0,286.0
72,0.0,207.0
24,0.0,-237.79999999999995
48,-13.0,226.20000000000005
72,0.0,-458.79999999999995
24,-76.0,145.5
48,-1.0,-106.5
72,0.0,118.5
24,-73.0,276.0
48,0.0,206.0
72,-39.0,243.0
24,0.0,235.7
48,0.0,-8.300000000000011
72,-11.0,113.69999999999999
24,0.0,-1.1999999999999886
48,0.0,-207.2
72,0.0,-71.19999999999999
24,0.0,-86.0
48,0.0,-138.0
72,0.0,-36.0
24,100.0,-4.699999999999999
48,5.0,-4.699999999999999
72,5.0,-4.699999999999999
24,96.0,-50.30000000000001
48,5.0,-39.30000000000001
72,0.0,-40.30000000000001
24,6.0,-56.5
48,100.0,-90.5
72,0.0,-58.5
24,6.0,-65.29999999999995
48,100.0,-118.29999999999995
72,0.0,-67.29999999999995
24,0.0,-68.29999999999995
48,100.0,-85.29999999999995
72,5.0,-71.29999999999995
24,0.0,-68.20000000000005
48,100.0,-75.20000000000005
72,0.0,-73.20000000000005
24,5.0,-67.0
48,7.0,-67.0
72,5.0,-73.0
24,1.0,-65.5
48,3.0,-66.5
72,1.0,-71.5
24,-8.0,-2.5
48,49.0,-2.5
72,-9.0,-4.5
24,-4.0,-34.700000000000045
48,53.0,-36.700000000000045
72,-2.0,-38.700000000000045
24,-4.0,53.700000000000045
48,1.0,50.700000000000045
72,-2.0,49.700000000000045
24,-5.0,19.0
48,-6.0,15.0
72,-5.0,15.0
24,-2.0,-39.30000000000001
48,4.0,-41.30000000000001
72,5.0,-41.30000000000001
24,9.0,-3.5
48,4.0,-3.5
72,7.0,-3.5
24,11.0,-39.0
48,6.0,-41.0
72,14.0,-40.0
24,6.0,-57.69999999999999
48,6.0,-59.69999999999999
72,43.0,-60.69999999999999
24,6.0,-65.79999999999995
48,6.0,-70.79999999999995
72,5.0,-70.79999999999995
24,6.0,-69.79999999999995
48,6.0,-75.79999999999995
72,6.0,-75.79999999999995
24,6.0,-69.20000000000005
48,6.0,-75.20000000000005
72,5.0,-75.20000000000005
24,0.0,-71.70000000000005
48,6.0,-77.70000000000005
72,5.0,-78.70000000000005
24,-3.0,-57.5
48,2.0,-63.5
72,8.0,-64.5
24,92.0,-77.70000000000005
48,-2.0,-50.700000000000045
72,22.0,-55.700000000000045
24,63.0,-29.5
48,41.0,-23.5
72,-6.0,-26.5
24,-6.0,-62.0
48,19.0,-65.0
72,-13.0,-70.0
24,-9.0,-54.0
48,-3.0,-56.0
72,-1.0,-60.0
24,-6.0,-37.80000000000001
48,-6.0,-39.80000000000001
72,-6.0,-40.80000000000001
24,5.0,-2.6999999999999993
48,8.0,-2.6999999999999993
72,7.0,-2.6999999999999993
24,10.0,-38.19999999999999
48,52.0,-37.19999999999999
72,5.0,-39.19999999999999
24,0.0,-55.30000000000001
48,5.0,-52.30000000000001
72,5.0,-52.30000000000001
24,0.0,-61.0
48,5.0,-58.0
72,5.0,-58.0
24,0.0,-62.200000000000045
48,13.0,-62.200000000000045
72,5.0,-60.200000000000045
24,1.0,-61.299999999999955
48,73.0,-64.29999999999995
72,-4.0,-59.299999999999955
24,-5.0,-61.0
48,11.0,-64.0
72,0.0,-60.0
24,-15.0,-62.5
48,-9.0,-63.5
72,-15.0,-59.5
24,-12.0,-61.200000000000045
48,-12.0,-58.200000000000045
72,-12.0,-55.200000000000045
24,-8.0,-59.299999999999955
48,-8.0,-56.299999999999955
72,-8.0,-54.299999999999955
24,-5.0,-50.5
48,-5.0,-49.5
72,-5.0,-48.5
24,3.0,-51.80000000000001
48,-2.0,-51.80000000000001
72,-2.0,-50.80000000000001
24,10.0,-37.19999999999999
48,5.0,-37.19999999999999
72,0.0,-37.19999999999999
24,6.0,-3.0
48,5.0,-3.0
72,5.0,-3.0
24,6.0,-40.69999999999999
48,0.0,-40.69999999999999
72,0.0,-40.69999999999999
24,14.0,-56.19999999999999
48,3.0,-55.19999999999999
72,3.0,-56.19999999999999
24,7.0,-59.299999999999955
48,5.0,-57.299999999999955
72,6.0,-59.299999999999955
24,7.0,-61.700000000000045
48,5.0,-58.700000000000045
72,6.0,-60.700000000000045
24,6.0,-64.0
48,5.0,-62.0
72,5.0,-64.0
24,-1.0,-67.0
48,-1.0,-65.0
72,-6.0,-66.0
24,-3.0,-56.799999999999955
48,-3.0,-55.799999999999955
72,-3.0,-56.799999999999955
24,5.0,-62.700000000000045
48,4.0,-63.700000000000045
72,-6.0,-61.700000000000045
24,6.0,-60.799999999999955
48,0.0,-61.799999999999955
72,-6.0,-60.799999999999955
24,6.0,-55.5
48,1.0,-56.5
72,-5.0,-54.5
24,3.0,-19.5
48,4.0,-19.5
72,-2.0,-19.5
24,-1.0,-18.69999999999999
48,5.0,-20.69999999999999
72,-1.0,-18.69999999999999
24,8.0,-2.6999999999999993
48,15.0,-2.6999999999999993
72,100.0,-2.6999999999999993
24,61.0,-37.5
48,17.0,-37.5
72,100.0,-55.5
24,64.0,-52.5
48,100.0,-106.5
72,60.0,-54.5
24,25.0,-53.799999999999955
48,100.0,-117.79999999999995
72,15.0,-56.799999999999955
24,18.0,-52.799999999999955
48,100.0,-128.79999999999995
72,7.0,-54.799999999999955
24,86.0,-55.5
48,100.0,-138.5
72,7.0,-57.5
24,67.0,-54.799999999999955
48,87.0,-134.79999999999995
72,-6.0,-57.799999999999955
24,63.0,30.799999999999955
48,90.0,-36.200000000000045
72,-3.0,25.799999999999955
24,0.0,-41.299999999999955
48,-1.0,-49.299999999999955
72,-8.0,-48.299999999999955
24,34.0,-26.799999999999955
48,-7.0,-32.799999999999955
72,-12.0,-30.799999999999955
24,-3.0,-43.200000000000045
48,-4.0,-48.200000000000045
72,-9.0,-46.200000000000045
24,-1.0,-40.0
48,-2.0,-44.0
72,-7.0,-41.0
24,4.0,-19.69999999999999
48,4.0,-21.69999999999999
72,-1.0,-19.69999999999999
24,0.0,-1.7999999999999998
48,0.0,-1.7999999999999998
72,0.0,-1.7999999999999998
24,0.0,-40.69999999999999
48,0.0,-39.69999999999999
72,0.0,-39.69999999999999
24,0.0,-58.0
48,0.0,-55.0
72,5.0,-55.0
24,0.0,-58.200000000000045
48,0.0,-54.200000000000045
72,6.0,-54.200000000000045
24,0.0,-57.5
48,0.0,-52.5
72,6.0,-53.5
24,-34.0,-60.299999999999955
48,-34.0,-56.299999999999955
72,-34.0,-57.299999999999955
24,-20.0,-59.5
48,-20.0,-55.5
72,-15.0,-56.5
24,-22.0,-64.70000000000005
48,-12.0,-61.700000000000045
72,-17.0,-61.700000000000045
24,-19.0,-61.200000000000045
48,-19.0,-59.200000000000045
72,-14.0,-65.20000000000005
24,-17.0,-60.700000000000045
48,-17.0,-57.700000000000045
72,8.0,-70.70000000000005
24,16.0,-63.0
48,-9.0,-63.0
72,73.0,-370.0
24,-5.0,-54.0
48,-5.0,-57.0
72,95.0,-391.0
24,-4.0,-24.0
48,-4.0,-26.0
72,96.0,-175.0
24,92.0,-1.2999999999999998
48,2.0,-2.3
72,92.0,-2.3
24,68.0,-53.30000000000001
48,-22.0,-39.30000000000001
72,68.0,-60.30000000000001
24,7.0,-75.30000000000001
48,-61.0,-51.30000000000001
72,-93.0,-51.30000000000001
24,13.0,-99.70000000000005
48,-80.0,-44.700000000000045
72,-87.0,-43.700000000000045
24,0.0,-113.0
48,0.0,-104.0
72,-100.0,-65.0
24,3.0,-43.799999999999955
48,3.0,-48.799999999999955
72,-97.0,0.20000000000004547
24,-41.0,-34.5
48,7.0,-94.5
72,-93.0,-25.5
24,-28.0,-65.29999999999995
48,53.0,-82.29999999999995
72,-36.0,-63.299999999999955
24,31.0,-118.70000000000005
48,31.0,-94.70000000000005
72,-69.0,-59.700000000000045
24,61.0,-11.700000000000045
48,61.0,10.299999999999955
72,-39.0,48.299999999999955
24,8.0,-48.299999999999955
48,36.0,-48.299999999999955
72,-49.0,-25.299999999999955
24,6.0,-60.80000000000001
48,87.0,-88.80000000000001
72,-12.0,-60.80000000000001
24,-7.0,-31.30000000000001
48,88.0,-50.30000000000001
72,-12.0,-32.30000000000001
24,0.0,-1.7999999999999998
48,0.0,-1.7999999999999998
72,0.0,-1.7999999999999998
24,5.0,-36.0
48,0.0,-36.0
72,0.0,-36.0
24,6.0,-50.80000000000001
48,0.0,-50.80000000000001
72,0.0,-50.80000000000001
24,6.0,-55.0
48,0.0,-55.0
72,0.0,-54.0
24,0.0,-50.299999999999955
48,5.0,-50.299999999999955
72,0.0,-49.299999999999955
24,-6.0,-4.2000000000000455
48,-11.0,-1.2000000000000455
72,-11.0,-2.2000000000000455
24,-21.0,-17.5
48,-26.0,-13.5
72,-26.0,-15.5
24,-61.0,-19.700000000000045
48,-54.0,-17.700000000000045
72,-61.0,-17.700000000000045
24,-83.0,24.200000000000045
48,-75.0,22.200000000000045
72,-83.0,23.200000000000045
24,-45.0,-33.700000000000045
48,-10.0,-51.700000000000045
72,-39.0,-38.700000000000045
24,-24.0,-54.5
48,42.0,-192.5
72,-24.0,-56.5
24,-34.0,-48.5
48,16.0,-123.5
72,-34.0,-49.5
24,-35.0,-20.19999999999999
48,-37.0,-28.19999999999999
72,-37.0,-20.19999999999999
24,0.0,-1.7000000000000002
48,0.0,-1.7000000000000002
72,0.0,-1.7000000000000002
24,6.0,-38.5
48,0.0,-39.5
72,0.0,-37.5
24,0.0,-54.19999999999999
48,0.0,-53.19999999999999
72,0.0,-54.19999999999999
24,0.0,-55.0
48,0.0,-54.0
72,6.0,-56.0
24,0.0,-58.700000000000045
48,0.0,-57.700000000000045
72,0.0,-61.700000000000045
24,0.0,-56.200000000000045
48,0.0,-56.200000000000045
72,6.0,-61.200000000000045
24,-5.0,-48.299999999999955
48,-5.0,-53.299999999999955
72,1.0,-55.299999999999955
24,-8.0,-45.5
48,-8.0,-53.5
72,-8.0,-53.5
24,-13.0,24.700000000000045
48,-13.0,21.700000000000045
72,-13.0,22.700000000000045
24,-17.0,-30.799999999999955
48,-11.0,-35.799999999999955
72,-17.0,-30.799999999999955
24,-18.0,-55.700000000000045
48,21.0,-65.70000000000005
72,-18.0,-55.700000000000045
24,-11.0,-51.5
48,47.0,-160.5
72,-11.0,-49.5
24,-44.0,-27.80000000000001
48,56.0,-165.8
72,-44.0,-25.80000000000001
24,5.0,-2.2
48,6.0,-2.2
72,11.0,-2.2
24,0.0,-39.30000000000001
48,0.0,-40.30000000000001
72,11.0,-40.30000000000001
24,0.0,-58.69999999999999
48,0.0,-59.69999999999999
72,5.0,-59.69999999999999
24,7.0,-62.0
48,0.0,-62.0
72,7.0,-62.0
24,-3.0,-69.5
48,-8.0,-68.5
72,-3.0,-69.5
24,-10.0,-70.70000000000005
48,-15.0,-66.70000000000005
72,-15.0,-69.70000000000005
24,-20.0,-46.799999999999955
48,-26.0,-41.799999999999955
72,-26.0,-43.799999999999955
24,-22.0,12.5
48,-27.0,18.5
72,-27.0,16.5
24,-39.0,-56.0
48,-15.0,-63.0
72,-39.0,-54.0
24,-20.0,-60.5
48,-30.0,-57.5
72,-33.0,-56.5
24,-15.0,-68.0
48,-43.0,-61.0
72,-48.0,-63.0
24,-20.0,-58.80000000000001
48,-35.0,-55.80000000000001
72,-27.0,-58.80000000000001
24,-37.0,-36.69999999999999
48,-37.0,-36.69999999999999
72,-37.0,-36.69999999999999
24,0.0,-1.7999999999999998
48,0.0,-1.7999999999999998
72,10.0,-1.7999999999999998
24,-2.0,-39.5
48,-2.0,-39.5
72,3.0,-39.5
24,5.0,-56.0
48,0.0,-55.0
72,0.0,-52.0
24,-1.0,-61.799999999999955
48,-6.0,-59.799999999999955
72,-1.0,-56.799999999999955
24,-14.0,-63.299999999999955
48,-14.0,-60.299999999999955
72,-14.0,-56.299999999999955
24,-43.0,-65.0
48,-43.0,-62.0
72,-43.0,-57.0
24,-46.0,-71.29999999999995
48,-46.0,-67.29999999999995
72,-46.0,-63.299999999999955
24,-57.0,-73.79999999999995
48,-57.0,-69.79999999999995
72,-52.0,-66.79999999999995
24,-51.0,-72.29999999999995
48,-51.0,-70.29999999999995
72,-51.0,-74.29999999999995
24,-57.0,-70.0
48,-62.0,-68.0
72,-62.0,-73.0
24,-80.0,-66.5
48,-80.0,-63.5
72,-75.0,-69.5
24,-65.0,-52.19999999999999
48,-70.0,-50.19999999999999
72,-65.0,-53.19999999999999
24,-55.0,-29.80000000000001
48,-60.0,-28.80000000000001
72,-60.0,-29.80000000000001
24,3.0,0.2999999999999998
48,98.0,0.2999999999999998
72,-2.0,0.2999999999999998
24,4.0,-30.5
48,99.0,-45.5
72,43.0,-29.5
24,26.0,-51.0
48,91.0,-55.0
72,-4.0,-46.0
24,-4.0,-50.700000000000045
48,87.0,-53.700000000000045
72,-3.0,-47.700000000000045
24,-6.0,-50.5
48,87.0,-52.5
72,-1.0,-50.5
24,-67.0,-26.700000000000045
48,6.0,-25.700000000000045
72,-62.0,-25.700000000000045
24,-100.0,89.5
48,-21.0,90.5
72,-95.0,88.5
24,-96.0,58.0
48,-35.0,57.0
72,-91.0,55.0
24,-58.0,-13.700000000000045
48,-58.0,-8.700000000000045
72,-64.0,-10.700000000000045
24,-80.0,2.7000000000000455
48,-74.0,7.7000000000000455
72,-85.0,5.7000000000000455
24,-62.0,316.5
48,-87.0,327.5
72,-98.0,327.5
24,-75.0,196.8
48,-100.0,202.8
72,-100.0,203.8
24,-88.0,137.8
48,-100.0,139.8
72,-100.0,140.8
24,72.0,1.3
48,83.0,-0.7
72,83.0,1.3
24,19.0,20.299999999999997
48,100.0,-42.7
72,47.0,17.299999999999997
24,74.0,-46.69999999999999
48,98.0,-104.69999999999999
72,98.0,-294.7
24,82.0,-64.20000000000005
48,17.0,-72.20000000000005
72,92.0,-447.20000000000005
24,55.0,-65.0
48,91.0,-86.0
72,92.0,-617.0
24,-1.0,-64.79999999999995
48,16.0,-68.79999999999995
72,94.0,-679.8
24,-24.0,-65.79999999999995
48,-10.0,-67.79999999999995
72,71.0,-658.8
24,-26.0,-25.200000000000045
48,-15.0,-27.200000000000045
72,74.0,-507.20000000000005
24,-78.0,-72.70000000000005
48,16.0,-130.70000000000005
72,17.0,-165.70000000000005
24,-99.0,-58.5
48,1.0,-244.5
72,1.0,-125.5
24,-95.0,33.19999999999999
48,0.0,-7.800000000000011
72,0.0,-82.80000000000001
24,-100.0,-19.0
48,0.0,-32.0
72,0.0,-86.0
24,-85.0,9.0
48,-66.0,8.0
72,-82.0,7.0
24,-3.0,-1.5
48,23.0,-0.5
72,-66.0,-1.5
24,-28.0,-32.5
48,-17.0,-34.5
72,64.0,-40.5
