condition,lead,month,site,n,ghi_raw_zero_rate,ghi_raw_negative_rate,ghi_clean_zero_rate,zero_with_sat_gt100_rate,zero_with_sat_gt300_rate,zero_inconsistent_dhi_dni_rate,zero_count,zero_dhi_positive_fraction,zero_dni_positive_fraction,zero_gti_positive_fraction,zero_terrestrial_positive_fraction,zero_cloud_mean
solar_elevation_gt_0,D+3,2026-07,yancheng_2,441.0,0.027210884353741496,0.0,0.027210884353741496,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.3333333333333333,79.66666666666667
solar_elevation_gt_0,D+3,2026-07,yancheng_3,439.0,0.01366742596810934,0.0,0.01366742596810934,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,91.0
solar_elevation_gt_0,D+3,2026-08,changzhou_1,403.0,0.004962779156327543,0.0,0.004962779156327543,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,100.0
solar_elevation_gt_0,D+3,2026-08,huai_an_1,404.0,0.0024752475247524753,0.0,0.0024752475247524753,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
solar_elevation_gt_0,D+3,2026-08,huai_an_2,406.0,0.007389162561576354,0.0,0.007389162561576354,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,100.0
solar_elevation_gt_0,D+3,2026-08,huai_an_3,408.0,0.004901960784313725,0.0,0.004901960784313725,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,100.0
solar_elevation_gt_0,D+3,2026-08,lianyungang_1,411.0,0.0072992700729927005,0.0,0.0072992700729927005,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,100.0
solar_elevation_gt_0,D+3,2026-08,lianyungang_2,407.0,0.007371007371007371,0.0,0.007371007371007371,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,100.0
solar_elevation_gt_0,D+3,2026-08,nanjing_1,405.0,0.007407407407407408,0.0,0.007407407407407408,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,100.0
solar_elevation_gt_0,D+3,2026-08,nanjing_2,403.0,0.007444168734491315,0.0,0.007444168734491315,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,100.0
solar_elevation_gt_0,D+3,2026-08,nantong_1,403.0,0.0024813895781637717,0.0,0.0024813895781637717,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
solar_elevation_gt_0,D+3,2026-08,nantong_2,403.0,0.0024813895781637717,0.0,0.0024813895781637717,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
solar_elevation_gt_0,D+3,2026-08,suqian_1,411.0,0.012165450121654502,0.0,0.012165450121654502,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,100.0
solar_elevation_gt_0,D+3,2026-08,suzhou_1,403.0,0.0024813895781637717,0.0,0.0024813895781637717,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
solar_elevation_gt_0,D+3,2026-08,taizhou_1,403.0,0.0024813895781637717,0.0,0.0024813895781637717,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
solar_elevation_gt_0,D+3,2026-08,taizhou_2,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_0,D+3,2026-08,wuxi_1,403.0,0.0024813895781637717,0.0,0.0024813895781637717,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
solar_elevation_gt_0,D+3,2026-08,xuzhou_1,418.0,0.014354066985645933,0.0,0.014354066985645933,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,100.0
solar_elevation_gt_0,D+3,2026-08,xuzhou_2,415.0,0.012048192771084338,0.0,0.012048192771084338,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,100.0
solar_elevation_gt_0,D+3,2026-08,yancheng_1,404.0,0.0049504950495049506,0.0,0.0049504950495049506,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,100.0
solar_elevation_gt_0,D+3,2026-08,yancheng_2,403.0,0.0024813895781637717,0.0,0.0024813895781637717,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
solar_elevation_gt_0,D+3,2026-08,yancheng_3,403.0,0.0024813895781637717,0.0,0.0024813895781637717,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
solar_elevation_gt_10,D+1,2024-02,changzhou_1,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-02,huai_an_1,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-02,huai_an_2,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-02,huai_an_3,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-02,lianyungang_1,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-02,lianyungang_2,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-02,nanjing_1,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-02,nanjing_2,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-02,nantong_1,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-02,nantong_2,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-02,suqian_1,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-02,suzhou_1,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-02,taizhou_1,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-02,taizhou_2,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-02,wuxi_1,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-02,xuzhou_1,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-02,xuzhou_2,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-02,yancheng_1,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-02,yancheng_2,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-02,yancheng_3,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-03,changzhou_1,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-03,huai_an_1,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-03,huai_an_2,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-03,huai_an_3,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-03,lianyungang_1,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-03,lianyungang_2,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-03,nanjing_1,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-03,nanjing_2,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-03,nantong_1,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-03,nantong_2,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-03,suqian_1,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-03,suzhou_1,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-03,taizhou_1,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-03,taizhou_2,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-03,wuxi_1,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-03,xuzhou_1,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-03,xuzhou_2,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-03,yancheng_1,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-03,yancheng_2,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-03,yancheng_3,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-04,changzhou_1,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-04,huai_an_1,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-04,huai_an_2,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-04,huai_an_3,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-04,lianyungang_1,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-04,lianyungang_2,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-04,nanjing_1,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-04,nanjing_2,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-04,nantong_1,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-04,nantong_2,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-04,suqian_1,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-04,suzhou_1,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-04,taizhou_1,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-04,taizhou_2,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-04,wuxi_1,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-04,xuzhou_1,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-04,xuzhou_2,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-04,yancheng_1,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-04,yancheng_2,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-04,yancheng_3,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-05,changzhou_1,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-05,huai_an_1,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-05,huai_an_2,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-05,huai_an_3,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-05,lianyungang_1,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-05,lianyungang_2,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-05,nanjing_1,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-05,nanjing_2,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-05,nantong_1,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-05,nantong_2,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-05,suqian_1,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-05,suzhou_1,370.0,0.002702702702702703,0.0,0.002702702702702703,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
solar_elevation_gt_10,D+1,2024-05,taizhou_1,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-05,taizhou_2,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-05,wuxi_1,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-05,xuzhou_1,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-05,xuzhou_2,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-05,yancheng_1,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-05,yancheng_2,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-05,yancheng_3,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-06,changzhou_1,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-06,huai_an_1,390.0,0.002564102564102564,0.0,0.002564102564102564,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
solar_elevation_gt_10,D+1,2024-06,huai_an_2,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-06,huai_an_3,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-06,lianyungang_1,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-06,lianyungang_2,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-06,nanjing_1,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-06,nanjing_2,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-06,nantong_1,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-06,nantong_2,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-06,suqian_1,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-06,suzhou_1,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-06,taizhou_1,390.0,0.002564102564102564,0.0,0.002564102564102564,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
solar_elevation_gt_10,D+1,2024-06,taizhou_2,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-06,wuxi_1,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-06,xuzhou_1,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-06,xuzhou_2,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-06,yancheng_1,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-06,yancheng_2,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-06,yancheng_3,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-07,changzhou_1,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-07,huai_an_1,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-07,huai_an_2,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-07,huai_an_3,379.0,0.002638522427440633,0.0,0.002638522427440633,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
solar_elevation_gt_10,D+1,2024-07,lianyungang_1,384.0,0.0026041666666666665,0.0,0.0026041666666666665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
solar_elevation_gt_10,D+1,2024-07,lianyungang_2,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-07,nanjing_1,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-07,nanjing_2,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-07,nantong_1,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-07,nantong_2,394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-07,suqian_1,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-07,suzhou_1,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-07,taizhou_1,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-07,taizhou_2,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-07,wuxi_1,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-07,xuzhou_1,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-07,xuzhou_2,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-07,yancheng_1,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-07,yancheng_2,394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-07,yancheng_3,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-08,changzhou_1,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-08,huai_an_1,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-08,huai_an_2,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-08,huai_an_3,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-08,lianyungang_1,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-08,lianyungang_2,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-08,nanjing_1,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-08,nanjing_2,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-08,nantong_1,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-08,nantong_2,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-08,suqian_1,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-08,suzhou_1,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-08,taizhou_1,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-08,taizhou_2,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-08,wuxi_1,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-08,xuzhou_1,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-08,xuzhou_2,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-08,yancheng_1,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-08,yancheng_2,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-08,yancheng_3,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-09,changzhou_1,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-09,huai_an_1,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-09,huai_an_2,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-09,huai_an_3,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-09,lianyungang_1,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-09,lianyungang_2,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-09,nanjing_1,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-09,nanjing_2,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-09,nantong_1,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-09,nantong_2,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-09,suqian_1,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-09,suzhou_1,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-09,taizhou_1,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-09,taizhou_2,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-09,wuxi_1,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-09,xuzhou_1,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-09,xuzhou_2,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-09,yancheng_1,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-09,yancheng_2,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-09,yancheng_3,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-10,changzhou_1,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-10,huai_an_1,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-10,huai_an_2,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-10,huai_an_3,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-10,lianyungang_1,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-10,lianyungang_2,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-10,nanjing_1,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-10,nanjing_2,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-10,nantong_1,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-10,nantong_2,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-10,suqian_1,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-10,suzhou_1,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-10,taizhou_1,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-10,taizhou_2,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-10,wuxi_1,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-10,xuzhou_1,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-10,xuzhou_2,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-10,yancheng_1,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-10,yancheng_2,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
solar_elevation_gt_10,D+1,2024-10,yancheng_3,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
