solar_bin,lead,month,site,n,n_valid,median,p90,p95,p99,max,p_gt_1,p_gt_1_2,p_gt_1_5,p_gt_2,p_gt_3,p_gt_5
30-50,D+3,2026-07,changzhou_1,104.0,104.0,0.5827892913821219,1.113749561422438,1.1477770021824176,1.218449061338326,1.218730775384417,0.14423076923076922,0.04807692307692308,0.0,0.0,0.0,0.0
30-50,D+3,2026-07,huai_an_1,103.0,103.0,0.6703547729903819,1.116603776176918,1.1737554669646673,1.2075084556368902,1.2142547785782802,0.20388349514563106,0.02912621359223301,0.0,0.0,0.0,0.0
30-50,D+3,2026-07,huai_an_2,104.0,104.0,0.6938410809518936,1.0753493935867589,1.130195482185465,1.1858854511084131,1.1961539306743052,0.16346153846153846,0.0,0.0,0.0,0.0,0.0
30-50,D+3,2026-07,huai_an_3,96.0,96.0,0.7096369661312223,1.1078521962473329,1.1579688823855179,1.2098090234967436,1.2098476779037446,0.17708333333333334,0.03125,0.0,0.0,0.0,0.0
30-50,D+3,2026-07,lianyungang_1,99.0,99.0,0.7758794657343447,1.161897400510432,1.1881672509202827,1.2087042242805075,1.222696791989975,0.2222222222222222,0.030303030303030304,0.0,0.0,0.0,0.0
30-50,D+3,2026-07,lianyungang_2,106.0,106.0,0.7615670328234709,1.127665738799125,1.17083178900444,1.1878734796247556,1.2120564888872254,0.20754716981132076,0.009433962264150943,0.0,0.0,0.0,0.0
30-50,D+3,2026-07,nanjing_1,94.0,94.0,0.605843424527132,0.9086875026814676,1.1466813180574693,1.2210914648363642,1.231602551229356,0.09574468085106383,0.0425531914893617,0.0,0.0,0.0,0.0
30-50,D+3,2026-07,nanjing_2,97.0,97.0,0.6312983521162782,1.0147234429689629,1.1479321408168477,1.2304622286822158,1.2406860995919335,0.10309278350515463,0.041237113402061855,0.0,0.0,0.0,0.0
30-50,D+3,2026-07,nantong_1,124.0,124.0,0.6829642785959016,1.1373074478086747,1.1758527411275757,1.2549718448717677,1.2594321253335763,0.18548387096774194,0.04838709677419355,0.0,0.0,0.0,0.0
30-50,D+3,2026-07,nantong_2,122.0,122.0,0.7568214283212445,1.1689719430691143,1.229691173694581,1.278899779784499,1.28450526597191,0.2459016393442623,0.07377049180327869,0.0,0.0,0.0,0.0
30-50,D+3,2026-07,suqian_1,95.0,95.0,0.7024875871862253,1.123881165441711,1.1745835169577257,1.216995846126358,1.2338971050628977,0.14736842105263157,0.021052631578947368,0.0,0.0,0.0,0.0
30-50,D+3,2026-07,suzhou_1,124.0,124.0,0.6459763943232496,1.1192517236434885,1.1646759278378573,1.2619397473340985,1.2705773183478126,0.14516129032258066,0.04032258064516129,0.0,0.0,0.0,0.0
30-50,D+3,2026-07,taizhou_1,106.0,106.0,0.6876480388379498,1.060030223858541,1.1493553009276658,1.2007909232063774,1.2023539636925331,0.1320754716981132,0.018867924528301886,0.0,0.0,0.0,0.0
30-50,D+3,2026-07,taizhou_2,124.0,124.0,0.6598008885786056,1.1132721558852785,1.151137921083684,1.249907741880597,1.2561676077694608,0.14516129032258066,0.03225806451612903,0.0,0.0,0.0,0.0
30-50,D+3,2026-07,wuxi_1,112.0,112.0,0.5886835494379803,1.1372039334025128,1.2073906849517002,1.2661208823329044,1.2770886238084391,0.22321428571428573,0.05357142857142857,0.0,0.0,0.0,0.0
30-50,D+3,2026-07,xuzhou_1,93.0,93.0,0.7128217899354016,1.1658992200595706,1.194414904485389,1.2265893557799832,1.2344002171305337,0.1935483870967742,0.053763440860215055,0.0,0.0,0.0,0.0
30-50,D+3,2026-07,xuzhou_2,93.0,93.0,0.7126509381557393,1.1688181519840286,1.2014954424648439,1.2286668139893537,1.2410421633730615,0.17204301075268819,0.06451612903225806,0.0,0.0,0.0,0.0
30-50,D+3,2026-07,yancheng_1,108.0,108.0,0.7276897892592613,1.0913805769452882,1.1398682561905038,1.186804558576825,1.194892009255533,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
30-50,D+3,2026-07,yancheng_2,124.0,124.0,0.6898723883017879,1.1125409274935263,1.1640742196961584,1.2474286209214378,1.2475125577048696,0.13709677419354838,0.04032258064516129,0.0,0.0,0.0,0.0
30-50,D+3,2026-07,yancheng_3,107.0,107.0,0.680913000476859,1.0781289138294674,1.1141308481806618,1.1985659183509692,1.2046774772501236,0.1308411214953271,0.009345794392523364,0.0,0.0,0.0,0.0
30-50,D+3,2026-08,changzhou_1,122.0,122.0,0.8321550458188377,1.1898596664638998,1.2150045639275928,1.241083925194036,1.2531589617115297,0.36065573770491804,0.09016393442622951,0.0,0.0,0.0,0.0
30-50,D+3,2026-08,huai_an_1,118.0,118.0,0.8102932818448667,1.1832643082123582,1.2057060093895964,1.244811972727233,1.248157391125565,0.2966101694915254,0.06779661016949153,0.0,0.0,0.0,0.0
30-50,D+3,2026-08,huai_an_2,117.0,117.0,0.7681922249954155,1.1396204984925395,1.1983584219964092,1.2331573345401647,1.2402867985363037,0.18803418803418803,0.042735042735042736,0.0,0.0,0.0,0.0
30-50,D+3,2026-08,huai_an_3,112.0,112.0,0.8401668446034787,1.1952100963562433,1.210299535137025,1.2466308176629501,1.2563782771676204,0.33035714285714285,0.09821428571428571,0.0,0.0,0.0,0.0
30-50,D+3,2026-08,lianyungang_1,111.0,111.0,0.8261854271623017,1.1985423453209794,1.215561412111955,1.2508763928235143,1.2705061930005375,0.3333333333333333,0.0990990990990991,0.0,0.0,0.0,0.0
30-50,D+3,2026-08,lianyungang_2,116.0,116.0,0.7981460238384477,1.162259766852137,1.1963133934135768,1.2296527725721034,1.2683930948726543,0.28448275862068967,0.04310344827586207,0.0,0.0,0.0,0.0
30-50,D+3,2026-08,nanjing_1,113.0,113.0,0.8505513825072497,1.1748311798448927,1.217770939258292,1.2368530883146316,1.258764931972546,0.35398230088495575,0.08849557522123894,0.0,0.0,0.0,0.0
30-50,D+3,2026-08,nanjing_2,116.0,116.0,0.8478275782231705,1.212304101304675,1.2254681594668968,1.2563222498332443,1.2671874820905786,0.3706896551724138,0.11206896551724138,0.0,0.0,0.0,0.0
30-50,D+3,2026-08,nantong_1,120.0,120.0,0.8645716259806682,1.2014044867245153,1.2500661903076138,1.2924991378337458,1.3093233322664524,0.31666666666666665,0.1,0.0,0.0,0.0,0.0
30-50,D+3,2026-08,nantong_2,118.0,118.0,0.879802832180547,1.2558481156999006,1.277316010456545,1.2962215674681965,1.3394261641918281,0.3728813559322034,0.1271186440677966,0.0,0.0,0.0,0.0
30-50,D+3,2026-08,suqian_1,109.0,109.0,0.8135339329695551,1.1394720808473775,1.207472974456206,1.2381998753464514,1.2628810210793209,0.25688073394495414,0.06422018348623854,0.0,0.0,0.0,0.0
30-50,D+3,2026-08,suzhou_1,120.0,120.0,0.8594533499188917,1.2219012428344687,1.2705820590642134,1.3066736691142102,1.3239206356278739,0.30833333333333335,0.10833333333333334,0.0,0.0,0.0,0.0
30-50,D+3,2026-08,taizhou_1,120.0,120.0,0.7927596145834911,1.138508215560902,1.1875018016397905,1.2363742318885194,1.2449017172108385,0.2833333333333333,0.041666666666666664,0.0,0.0,0.0,0.0
30-50,D+3,2026-08,taizhou_2,121.0,121.0,0.8562729375165857,1.2176837296791723,1.252356734763916,1.299028639368297,1.3125493620745874,0.34710743801652894,0.11570247933884298,0.0,0.0,0.0,0.0
30-50,D+3,2026-08,wuxi_1,123.0,123.0,0.8703082597381665,1.2569769177686783,1.281842465334755,1.310413388839069,1.3247412588031124,0.36585365853658536,0.13008130081300814,0.0,0.0,0.0,0.0
30-50,D+3,2026-08,xuzhou_1,95.0,95.0,0.8642635516867403,1.2192761665117546,1.2364340689215023,1.2651736790519423,1.317226554552697,0.3473684210526316,0.15789473684210525,0.0,0.0,0.0,0.0
30-50,D+3,2026-08,xuzhou_2,101.0,101.0,0.8682105945331918,1.226234227429223,1.2399440996781799,1.2835389651522058,1.32616016911568,0.3564356435643564,0.16831683168316833,0.0,0.0,0.0,0.0
30-50,D+3,2026-08,yancheng_1,118.0,118.0,0.7820803129071394,1.1293256709500084,1.190354871465915,1.2209707205111664,1.2330377345821328,0.2457627118644068,0.03389830508474576,0.0,0.0,0.0,0.0
30-50,D+3,2026-08,yancheng_2,121.0,121.0,0.8628999249442648,1.2502398165874575,1.2671170398988556,1.3034044546983459,1.3044338660126291,0.33884297520661155,0.14049586776859505,0.0,0.0,0.0,0.0
30-50,D+3,2026-08,yancheng_3,120.0,120.0,0.808722779545257,1.1563534894533103,1.197902289368624,1.2367651403186868,1.2411156274441444,0.25,0.05,0.0,0.0,0.0,0.0
>50,D+1,2024-02,changzhou_1,2.0,2.0,0.03616391708078149,0.04472900834693161,0.045799644755200375,0.04665615388181539,0.04687028116346914,0.0,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-02,nanjing_1,1.0,1.0,0.04738888039155526,0.04738888039155526,0.04738888039155526,0.04738888039155526,0.04738888039155526,0.0,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-02,nanjing_2,2.0,2.0,0.05287866573541762,0.05634104932238793,0.05677384727075922,0.05712008562945625,0.05720664521913051,0.0,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-02,nantong_1,1.0,1.0,0.05080435620335681,0.05080435620335681,0.05080435620335681,0.05080435620335681,0.05080435620335681,0.0,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-02,nantong_2,1.0,1.0,0.06165214145426996,0.06165214145426996,0.06165214145426996,0.06165214145426996,0.06165214145426996,0.0,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-02,suzhou_1,2.0,2.0,0.028246881620899084,0.030267306450445834,0.030519859554139175,0.03072190203709385,0.03077241265783252,0.0,0.0,0.0,0.0,0.0,0.0
>50,D+1,2024-02,wuxi_1,3.0,3.0,0.0627849207103911,0.8119512660231264,0.9055970591872182,0.9805136937184917,0.9992428523513102,0.0,0.0,0.0,0.0,0.0,0.0
