lead,month,daylight,site,n,p_cloud_eq_0,p_cloud_eq_100,p_cloud_between,p_cloud_outside_0_100,unique_values
D+2,2024-11,day,huai_an_2,311.0,0.2797427652733119,0.45980707395498394,0.2604501607717042,0.0,37.0
D+2,2024-11,day,huai_an_3,319.0,0.27899686520376177,0.4482758620689655,0.2727272727272727,0.0,45.0
D+2,2024-11,day,lianyungang_1,313.0,0.24281150159744408,0.44089456869009586,0.31309904153354634,0.003194888178913738,53.0
D+2,2024-11,day,lianyungang_2,308.0,0.2792207792207792,0.39935064935064934,0.3181818181818182,0.003246753246753247,43.0
D+2,2024-11,day,nanjing_1,328.0,0.2804878048780488,0.47560975609756095,0.24085365853658536,0.003048780487804878,37.0
D+2,2024-11,day,nanjing_2,324.0,0.2808641975308642,0.4166666666666667,0.30246913580246915,0.0,43.0
D+2,2024-11,day,nantong_1,306.0,0.3464052287581699,0.434640522875817,0.21568627450980393,0.0032679738562091504,38.0
D+2,2024-11,day,nantong_2,303.0,0.33003300330033003,0.48514851485148514,0.1848184818481848,0.0,33.0
D+2,2024-11,day,suqian_1,319.0,0.2507836990595611,0.46394984326018807,0.2852664576802508,0.0,46.0
D+2,2024-11,day,suzhou_1,307.0,0.3289902280130293,0.4201954397394137,0.250814332247557,0.0,42.0
D+2,2024-11,day,taizhou_1,312.0,0.3173076923076923,0.38782051282051283,0.2948717948717949,0.0,39.0
D+2,2024-11,day,taizhou_2,307.0,0.3289902280130293,0.3941368078175896,0.2768729641693811,0.0,39.0
D+2,2024-11,day,wuxi_1,314.0,0.29936305732484075,0.42356687898089174,0.27388535031847133,0.0031847133757961785,41.0
D+2,2024-11,day,xuzhou_1,325.0,0.26153846153846155,0.5076923076923077,0.23076923076923078,0.0,39.0
D+2,2024-11,day,xuzhou_2,325.0,0.26461538461538464,0.4553846153846154,0.28,0.0,44.0
D+2,2024-11,day,yancheng_1,309.0,0.2750809061488673,0.46601941747572817,0.255663430420712,0.003236245954692557,42.0
D+2,2024-11,day,yancheng_2,306.0,0.3235294117647059,0.40522875816993464,0.27124183006535946,0.0,35.0
D+2,2024-11,day,yancheng_3,311.0,0.3247588424437299,0.43086816720257237,0.24437299035369775,0.0,34.0
D+2,2024-11,night,changzhou_1,404.0,0.27970297029702973,0.3589108910891089,0.3589108910891089,0.0024752475247524753,59.0
D+2,2024-11,night,huai_an_1,407.0,0.2800982800982801,0.5110565110565111,0.20638820638820637,0.002457002457002457,44.0
D+2,2024-11,night,huai_an_2,409.0,0.25183374083129584,0.5232273838630807,0.22493887530562348,0.0,39.0
D+2,2024-11,night,huai_an_3,401.0,0.2718204488778055,0.5286783042394015,0.19950124688279303,0.0,32.0
D+2,2024-11,night,lianyungang_1,407.0,0.2727272727272727,0.5012285012285013,0.22604422604422605,0.0,48.0
D+2,2024-11,night,lianyungang_2,412.0,0.23786407766990292,0.49029126213592233,0.27184466019417475,0.0,55.0
D+2,2024-11,night,nanjing_1,392.0,0.3010204081632653,0.40816326530612246,0.29081632653061223,0.0,46.0
D+2,2024-11,night,nanjing_2,396.0,0.2878787878787879,0.39646464646464646,0.31565656565656564,0.0,50.0
D+2,2024-11,night,nantong_1,414.0,0.27294685990338163,0.45169082125603865,0.2753623188405797,0.0,50.0
D+2,2024-11,night,nantong_2,417.0,0.27817745803357313,0.4748201438848921,0.24700239808153476,0.0,49.0
D+2,2024-11,night,suqian_1,401.0,0.24438902743142144,0.47880299251870323,0.27680798004987534,0.0,51.0
D+2,2024-11,night,suzhou_1,413.0,0.27602905569007263,0.43099273607748184,0.2929782082324455,0.0,43.0
D+2,2024-11,night,taizhou_1,408.0,0.29411764705882354,0.49264705882352944,0.21323529411764705,0.0,39.0
D+2,2024-11,night,taizhou_2,413.0,0.3026634382566586,0.48184019370460046,0.21549636803874092,0.0,40.0
D+2,2024-11,night,wuxi_1,406.0,0.2536945812807882,0.41379310344827586,0.33251231527093594,0.0,48.0
D+2,2024-11,night,xuzhou_1,395.0,0.2683544303797468,0.5645569620253165,0.1670886075949367,0.0,32.0
D+2,2024-11,night,xuzhou_2,395.0,0.2810126582278481,0.5139240506329114,0.20253164556962025,0.002531645569620253,48.0
D+2,2024-11,night,yancheng_1,411.0,0.26277372262773724,0.5012165450121655,0.23114355231143552,0.004866180048661801,37.0
D+2,2024-11,night,yancheng_2,414.0,0.28743961352657005,0.4830917874396135,0.22705314009661837,0.0024154589371980675,41.0
D+2,2024-11,night,yancheng_3,409.0,0.293398533007335,0.49877750611246946,0.2078239608801956,0.0,38.0
D+2,2024-12,day,changzhou_1,316.0,0.310126582278481,0.31329113924050633,0.37658227848101267,0.0,52.0
D+2,2024-12,day,huai_an_1,300.0,0.29,0.38666666666666666,0.3233333333333333,0.0,40.0
D+2,2024-12,day,huai_an_2,293.0,0.2832764505119454,0.45733788395904434,0.2593856655290102,0.0,33.0
D+2,2024-12,day,huai_an_3,301.0,0.2757475083056478,0.3588039867109635,0.36212624584717606,0.0033222591362126247,50.0
D+2,2024-12,day,lianyungang_1,288.0,0.3090277777777778,0.3993055555555556,0.2881944444444444,0.003472222222222222,41.0
D+2,2024-12,day,lianyungang_2,287.0,0.24738675958188153,0.3902439024390244,0.3588850174216028,0.003484320557491289,52.0
D+2,2024-12,day,nanjing_1,316.0,0.31645569620253167,0.3069620253164557,0.37658227848101267,0.0,49.0
D+2,2024-12,day,nanjing_2,318.0,0.31761006289308175,0.34276729559748426,0.33962264150943394,0.0,47.0
D+2,2024-12,day,nantong_1,311.0,0.2765273311897106,0.35691318327974275,0.3665594855305466,0.0,43.0
D+2,2024-12,day,nantong_2,310.0,0.17096774193548386,0.4,0.4290322580645161,0.0,40.0
D+2,2024-12,day,suqian_1,296.0,0.33783783783783783,0.4222972972972973,0.23986486486486486,0.0,28.0
D+2,2024-12,day,suzhou_1,313.0,0.29073482428115016,0.3258785942492013,0.38338658146964855,0.0,43.0
D+2,2024-12,day,taizhou_1,303.0,0.30033003300330036,0.37293729372937295,0.3201320132013201,0.006600660066006601,40.0
D+2,2024-12,day,taizhou_2,306.0,0.2777777777777778,0.38562091503267976,0.3366013071895425,0.0,38.0
D+2,2024-12,day,wuxi_1,320.0,0.290625,0.3875,0.31875,0.003125,43.0
D+2,2024-12,day,xuzhou_1,310.0,0.3387096774193548,0.3903225806451613,0.267741935483871,0.0032258064516129032,38.0
D+2,2024-12,day,xuzhou_2,297.0,0.32323232323232326,0.3838383838383838,0.29292929292929293,0.0,38.0
D+2,2024-12,day,yancheng_1,293.0,0.29692832764505117,0.46075085324232085,0.24232081911262798,0.0,31.0
D+2,2024-12,day,yancheng_2,302.0,0.27483443708609273,0.37748344370860926,0.34105960264900664,0.006622516556291391,45.0
D+2,2024-12,day,yancheng_3,301.0,0.2724252491694352,0.4119601328903654,0.31561461794019935,0.0,37.0
D+2,2024-12,night,changzhou_1,428.0,0.3341121495327103,0.2757009345794392,0.3878504672897196,0.002336448598130841,64.0
D+2,2024-12,night,huai_an_1,444.0,0.3333333333333333,0.38288288288288286,0.28378378378378377,0.0,38.0
D+2,2024-12,night,huai_an_2,451.0,0.3237250554323725,0.41019955654101997,0.2660753880266075,0.0,45.0
D+2,2024-12,night,huai_an_3,443.0,0.309255079006772,0.3431151241534989,0.3476297968397291,0.0,47.0
D+2,2024-12,night,lianyungang_1,456.0,0.34868421052631576,0.38596491228070173,0.26535087719298245,0.0,49.0
D+2,2024-12,night,lianyungang_2,457.0,0.31291028446389496,0.3785557986870897,0.3085339168490153,0.0,49.0
D+2,2024-12,night,nanjing_1,428.0,0.3107476635514019,0.2897196261682243,0.39953271028037385,0.0,52.0
D+2,2024-12,night,nanjing_2,426.0,0.3427230046948357,0.2746478873239437,0.3826291079812207,0.0,56.0
D+2,2024-12,night,nantong_1,433.0,0.3302540415704388,0.3140877598152425,0.3556581986143187,0.0,47.0
D+2,2024-12,night,nantong_2,434.0,0.2465437788018433,0.3548387096774194,0.3986175115207373,0.0,53.0
D+2,2024-12,night,suqian_1,448.0,0.35267857142857145,0.38169642857142855,0.265625,0.0,54.0
D+2,2024-12,night,suzhou_1,431.0,0.33178654292343385,0.33874709976798145,0.3294663573085847,0.0,47.0
D+2,2024-12,night,taizhou_1,441.0,0.3424036281179138,0.3492063492063492,0.30839002267573695,0.0,41.0
D+2,2024-12,night,taizhou_2,438.0,0.3059360730593607,0.319634703196347,0.3744292237442922,0.0,50.0
D+2,2024-12,night,wuxi_1,424.0,0.330188679245283,0.39858490566037735,0.27122641509433965,0.0,43.0
D+2,2024-12,night,xuzhou_1,434.0,0.31797235023041476,0.41244239631336405,0.2672811059907834,0.002304147465437788,47.0
D+2,2024-12,night,xuzhou_2,447.0,0.3534675615212528,0.3713646532438479,0.2751677852348993,0.0,53.0
D+2,2024-12,night,yancheng_1,451.0,0.31042128603104213,0.4124168514412417,0.2749445676274945,0.0022172949002217295,41.0
D+2,2024-12,night,yancheng_2,442.0,0.2692307692307692,0.38461538461538464,0.34615384615384615,0.0,42.0
D+2,2024-12,night,yancheng_3,443.0,0.31376975169300225,0.37697516930022573,0.309255079006772,0.0,38.0
D+2,2025-01,day,changzhou_1,320.0,0.38125,0.38125,0.2375,0.0,43.0
D+2,2025-01,day,huai_an_1,312.0,0.41346153846153844,0.44871794871794873,0.1346153846153846,0.003205128205128205,27.0
D+2,2025-01,day,huai_an_2,310.0,0.44193548387096776,0.3967741935483871,0.15806451612903225,0.0032258064516129032,23.0
D+2,2025-01,day,huai_an_3,310.0,0.4032258064516129,0.45806451612903226,0.13870967741935483,0.0,27.0
D+2,2025-01,day,lianyungang_1,310.0,0.4774193548387097,0.33548387096774196,0.1870967741935484,0.0,33.0
D+2,2025-01,day,lianyungang_2,310.0,0.5032258064516129,0.36129032258064514,0.13548387096774195,0.0,22.0
D+2,2025-01,day,nanjing_1,310.0,0.38064516129032255,0.4290322580645161,0.1870967741935484,0.0032258064516129032,28.0
D+2,2025-01,day,nanjing_2,314.0,0.37579617834394907,0.3821656050955414,0.24203821656050956,0.0,31.0
D+2,2025-01,day,nantong_1,341.0,0.3519061583577713,0.3812316715542522,0.26099706744868034,0.005865102639296188,36.0
D+2,2025-01,day,nantong_2,338.0,0.2988165680473373,0.3875739644970414,0.3136094674556213,0.0,38.0
D+2,2025-01,day,suqian_1,310.0,0.4064516129032258,0.4129032258064516,0.18064516129032257,0.0,23.0
D+2,2025-01,day,suzhou_1,341.0,0.3489736070381232,0.41055718475073316,0.2404692082111437,0.0,33.0
D+2,2025-01,day,taizhou_1,315.0,0.43174603174603177,0.4380952380952381,0.12698412698412698,0.0031746031746031746,23.0
D+2,2025-01,day,taizhou_2,322.0,0.40683229813664595,0.45652173913043476,0.13664596273291926,0.0,20.0
D+2,2025-01,day,wuxi_1,341.0,0.375366568914956,0.4046920821114369,0.21700879765395895,0.002932551319648094,32.0
D+2,2025-01,day,xuzhou_1,310.0,0.4032258064516129,0.38387096774193546,0.2129032258064516,0.0,31.0
D+2,2025-01,day,xuzhou_2,310.0,0.4,0.36774193548387096,0.23225806451612904,0.0,36.0
D+2,2025-01,day,yancheng_1,312.0,0.44871794871794873,0.40705128205128205,0.14423076923076922,0.0,21.0
D+2,2025-01,day,yancheng_2,320.0,0.40625,0.44375,0.15,0.0,23.0
D+2,2025-01,day,yancheng_3,314.0,0.42356687898089174,0.4426751592356688,0.1305732484076433,0.0031847133757961785,23.0
D+2,2025-01,night,changzhou_1,424.0,0.29009433962264153,0.5471698113207547,0.16273584905660377,0.0,35.0
D+2,2025-01,night,huai_an_1,432.0,0.3263888888888889,0.5486111111111112,0.125,0.0,27.0
D+2,2025-01,night,huai_an_2,434.0,0.38940092165898615,0.4700460829493088,0.14055299539170507,0.0,24.0
D+2,2025-01,night,huai_an_3,434.0,0.3294930875576037,0.511520737327189,0.15668202764976957,0.002304147465437788,39.0
D+2,2025-01,night,lianyungang_1,434.0,0.4377880184331797,0.3870967741935484,0.17511520737327188,0.0,35.0
D+2,2025-01,night,lianyungang_2,434.0,0.4216589861751152,0.38940092165898615,0.1889400921658986,0.0,35.0
D+2,2025-01,night,nanjing_1,434.0,0.2857142857142857,0.5253456221198156,0.18663594470046083,0.002304147465437788,38.0
D+2,2025-01,night,nanjing_2,430.0,0.2627906976744186,0.5186046511627908,0.21627906976744185,0.002325581395348837,41.0
D+2,2025-01,night,nantong_1,403.0,0.2878411910669975,0.56575682382134,0.14392059553349876,0.0024813895781637717,25.0
D+2,2025-01,night,nantong_2,406.0,0.29064039408866993,0.5689655172413793,0.14039408866995073,0.0,24.0
D+2,2025-01,night,suqian_1,434.0,0.3847926267281106,0.4631336405529954,0.15207373271889402,0.0,24.0
D+2,2025-01,night,suzhou_1,403.0,0.28287841191067,0.5583126550868487,0.1588089330024814,0.0,33.0
D+2,2025-01,night,taizhou_1,429.0,0.317016317016317,0.5734265734265734,0.10955710955710955,0.0,26.0
D+2,2025-01,night,taizhou_2,422.0,0.2962085308056872,0.5497630331753555,0.15402843601895735,0.0,32.0
D+2,2025-01,night,wuxi_1,403.0,0.2704714640198511,0.5359801488833746,0.1935483870967742,0.0,33.0
D+2,2025-01,night,xuzhou_1,434.0,0.4308755760368664,0.3778801843317972,0.1889400921658986,0.002304147465437788,37.0
D+2,2025-01,night,xuzhou_2,434.0,0.4078341013824885,0.4216589861751152,0.17050691244239632,0.0,30.0
D+2,2025-01,night,yancheng_1,432.0,0.3773148148148148,0.4652777777777778,0.1574074074074074,0.0,27.0
D+2,2025-01,night,yancheng_2,424.0,0.3018867924528302,0.5330188679245284,0.16273584905660377,0.0023584905660377358,29.0
D+2,2025-01,night,yancheng_3,430.0,0.313953488372093,0.5511627906976744,0.13488372093023257,0.0,25.0
D+2,2025-02,day,changzhou_1,308.0,0.14285714285714285,0.551948051948052,0.3051948051948052,0.0,45.0
D+2,2025-02,day,huai_an_1,308.0,0.12987012987012986,0.6363636363636364,0.23376623376623376,0.0,32.0
D+2,2025-02,day,huai_an_2,308.0,0.19480519480519481,0.5746753246753247,0.2305194805194805,0.0,37.0
D+2,2025-02,day,huai_an_3,306.0,0.12745098039215685,0.6013071895424836,0.2679738562091503,0.0032679738562091504,40.0
D+2,2025-02,day,lianyungang_1,302.0,0.2052980132450331,0.4735099337748344,0.31788079470198677,0.0033112582781456954,51.0
D+2,2025-02,day,lianyungang_2,306.0,0.21568627450980393,0.4477124183006536,0.3333333333333333,0.0032679738562091504,46.0
D+2,2025-02,day,nanjing_1,310.0,0.12258064516129032,0.6096774193548387,0.267741935483871,0.0,42.0
D+2,2025-02,day,nanjing_2,308.0,0.12337662337662338,0.5616883116883117,0.31493506493506496,0.0,43.0
D+2,2025-02,day,nantong_1,308.0,0.14935064935064934,0.5811688311688312,0.2694805194805195,0.0,39.0
D+2,2025-02,day,nantong_2,308.0,0.11038961038961038,0.6006493506493507,0.2857142857142857,0.003246753246753247,38.0
D+2,2025-02,day,suqian_1,304.0,0.1513157894736842,0.569078947368421,0.27631578947368424,0.003289473684210526,50.0
D+2,2025-02,day,suzhou_1,308.0,0.17207792207792208,0.5681818181818182,0.2597402597402597,0.0,36.0
D+2,2025-02,day,taizhou_1,308.0,0.13636363636363635,0.6623376623376623,0.2012987012987013,0.0,35.0
D+2,2025-02,day,taizhou_2,308.0,0.13636363636363635,0.6363636363636364,0.22727272727272727,0.0,37.0
D+2,2025-02,day,wuxi_1,308.0,0.2012987012987013,0.5746753246753247,0.22402597402597402,0.0,32.0
D+2,2025-02,day,xuzhou_1,302.0,0.18543046357615894,0.5364238410596026,0.2781456953642384,0.0,42.0
D+2,2025-02,day,xuzhou_2,303.0,0.1485148514851485,0.5544554455445545,0.29372937293729373,0.0033003300330033004,51.0
D+2,2025-02,day,yancheng_1,308.0,0.18831168831168832,0.5844155844155844,0.22727272727272727,0.0,37.0
D+2,2025-02,day,yancheng_2,308.0,0.15584415584415584,0.6233766233766234,0.22077922077922077,0.0,33.0
D+2,2025-02,day,yancheng_3,308.0,0.1331168831168831,0.6525974025974026,0.21103896103896103,0.003246753246753247,33.0
D+2,2025-02,night,changzhou_1,364.0,0.14560439560439561,0.5274725274725275,0.3269230769230769,0.0,52.0
D+2,2025-02,night,huai_an_1,364.0,0.12362637362637363,0.554945054945055,0.32142857142857145,0.0,53.0
D+2,2025-02,night,huai_an_2,364.0,0.15934065934065933,0.5879120879120879,0.25274725274725274,0.0,34.0
D+2,2025-02,night,huai_an_3,366.0,0.11475409836065574,0.5218579234972678,0.35792349726775957,0.00546448087431694,54.0
D+2,2025-02,night,lianyungang_1,370.0,0.21351351351351353,0.5108108108108108,0.27297297297297296,0.002702702702702703,45.0
D+2,2025-02,night,lianyungang_2,366.0,0.2103825136612022,0.5273224043715847,0.25956284153005466,0.00273224043715847,38.0
D+2,2025-02,night,nanjing_1,362.0,0.12154696132596685,0.5303867403314917,0.34806629834254144,0.0,47.0
D+2,2025-02,night,nanjing_2,364.0,0.14285714285714285,0.5494505494505495,0.3076923076923077,0.0,44.0
D+2,2025-02,night,nantong_1,364.0,0.1401098901098901,0.5494505494505495,0.31043956043956045,0.0,44.0
D+2,2025-02,night,nantong_2,364.0,0.1043956043956044,0.5576923076923077,0.33791208791208793,0.0,48.0
D+2,2025-02,night,suqian_1,368.0,0.1793478260869565,0.5570652173913043,0.2608695652173913,0.002717391304347826,44.0
D+2,2025-02,night,suzhou_1,364.0,0.16758241758241757,0.5412087912087912,0.29120879120879123,0.0,37.0
D+2,2025-02,night,taizhou_1,364.0,0.12087912087912088,0.5989010989010989,0.2802197802197802,0.0,44.0
D+2,2025-02,night,taizhou_2,364.0,0.11538461538461539,0.5824175824175825,0.3021978021978022,0.0,46.0
D+2,2025-02,night,wuxi_1,364.0,0.17307692307692307,0.5906593406593407,0.23626373626373626,0.0,35.0
D+2,2025-02,night,xuzhou_1,370.0,0.1972972972972973,0.5243243243243243,0.27837837837837837,0.0,46.0
D+2,2025-02,night,xuzhou_2,369.0,0.1951219512195122,0.5230352303523035,0.28184281842818426,0.0,47.0
D+2,2025-02,night,yancheng_1,364.0,0.1510989010989011,0.5714285714285714,0.2774725274725275,0.0,35.0
D+2,2025-02,night,yancheng_2,364.0,0.11813186813186813,0.6016483516483516,0.2802197802197802,0.0,46.0
D+2,2025-02,night,yancheng_3,364.0,0.13186813186813187,0.5769230769230769,0.28846153846153844,0.0027472527472527475,48.0
D+2,2025-03,day,changzhou_1,376.0,0.19148936170212766,0.6063829787234043,0.19946808510638298,0.0026595744680851063,41.0
D+2,2025-03,day,huai_an_1,376.0,0.2579787234042553,0.6223404255319149,0.1196808510638298,0.0,24.0
D+2,2025-03,day,huai_an_2,375.0,0.2906666666666667,0.5733333333333334,0.136,0.0,28.0
D+2,2025-03,day,huai_an_3,376.0,0.23670212765957446,0.598404255319149,0.16489361702127658,0.0,34.0
D+2,2025-03,day,lianyungang_1,376.0,0.2845744680851064,0.5106382978723404,0.20212765957446807,0.0026595744680851063,37.0
D+2,2025-03,day,lianyungang_2,375.0,0.2853333333333333,0.49066666666666664,0.224,0.0,47.0
D+2,2025-03,day,nanjing_1,376.0,0.18351063829787234,0.5851063829787234,0.23138297872340424,0.0,49.0
D+2,2025-03,day,nanjing_2,377.0,0.18037135278514588,0.6047745358090185,0.21485411140583555,0.0,41.0
D+2,2025-03,day,nantong_1,373.0,0.20911528150134048,0.5898123324396782,0.19839142091152814,0.002680965147453083,32.0
D+2,2025-03,day,nantong_2,371.0,0.24258760107816713,0.5660377358490566,0.19137466307277629,0.0,34.0
D+2,2025-03,day,suqian_1,375.0,0.2853333333333333,0.5493333333333333,0.16533333333333333,0.0,36.0
D+2,2025-03,day,suzhou_1,373.0,0.18230563002680966,0.6005361930294906,0.21715817694369974,0.0,39.0
D+2,2025-03,day,taizhou_1,375.0,0.264,0.6106666666666667,0.12533333333333332,0.0,28.0
D+2,2025-03,day,taizhou_2,373.0,0.26273458445040215,0.6032171581769437,0.13404825737265416,0.0,25.0
D+2,2025-03,day,wuxi_1,375.0,0.19733333333333333,0.6266666666666667,0.176,0.0,32.0
D+2,2025-03,day,xuzhou_1,372.0,0.3225806451612903,0.48655913978494625,0.19086021505376344,0.0,40.0
D+2,2025-03,day,xuzhou_2,373.0,0.30831099195710454,0.5067024128686327,0.18498659517426275,0.0,34.0
D+2,2025-03,day,yancheng_1,375.0,0.30666666666666664,0.5626666666666666,0.13066666666666665,0.0,26.0
D+2,2025-03,day,yancheng_2,373.0,0.28150134048257375,0.5817694369973191,0.13672922252010725,0.0,31.0
D+2,2025-03,day,yancheng_3,375.0,0.264,0.616,0.11733333333333333,0.0026666666666666666,25.0
D+2,2025-03,night,changzhou_1,368.0,0.125,0.6521739130434783,0.22282608695652173,0.0,40.0
D+2,2025-03,night,huai_an_1,368.0,0.22010869565217392,0.6494565217391305,0.13043478260869565,0.0,25.0
D+2,2025-03,night,huai_an_2,369.0,0.24932249322493225,0.6124661246612466,0.13821138211382114,0.0,25.0
D+2,2025-03,night,huai_an_3,368.0,0.22282608695652173,0.6684782608695652,0.10869565217391304,0.0,24.0
D+2,2025-03,night,lianyungang_1,368.0,0.3179347826086957,0.48097826086956524,0.20108695652173914,0.0,31.0
D+2,2025-03,night,lianyungang_2,369.0,0.28184281842818426,0.5311653116531165,0.18699186991869918,0.0,28.0
D+2,2025-03,night,nanjing_1,368.0,0.12228260869565218,0.6929347826086957,0.18478260869565216,0.0,43.0
D+2,2025-03,night,nanjing_2,367.0,0.11444141689373297,0.6948228882833788,0.1907356948228883,0.0,35.0
D+2,2025-03,night,nantong_1,371.0,0.16442048517520216,0.6469002695417789,0.18867924528301888,0.0,33.0
D+2,2025-03,night,nantong_2,373.0,0.16621983914209115,0.6353887399463807,0.19571045576407506,0.002680965147453083,34.0
D+2,2025-03,night,suqian_1,369.0,0.2872628726287263,0.6070460704607046,0.10569105691056911,0.0,27.0
D+2,2025-03,night,suzhou_1,371.0,0.1509433962264151,0.660377358490566,0.18867924528301888,0.0,37.0
D+2,2025-03,night,taizhou_1,369.0,0.2086720867208672,0.7046070460704607,0.08672086720867209,0.0,20.0
D+2,2025-03,night,taizhou_2,371.0,0.22641509433962265,0.6819407008086253,0.09164420485175202,0.0,23.0
D+2,2025-03,night,wuxi_1,369.0,0.14905149051490515,0.6883468834688347,0.15989159891598917,0.0027100271002710027,28.0
D+2,2025-03,night,xuzhou_1,372.0,0.31451612903225806,0.5,0.1827956989247312,0.002688172043010753,30.0
D+2,2025-03,night,xuzhou_2,371.0,0.32075471698113206,0.5148247978436657,0.16442048517520216,0.0,31.0
D+2,2025-03,night,yancheng_1,369.0,0.2601626016260163,0.6151761517615176,0.12466124661246612,0.0,21.0
D+2,2025-03,night,yancheng_2,371.0,0.22641509433962265,0.6657681940700808,0.10512129380053908,0.0026954177897574125,26.0
D+2,2025-03,night,yancheng_3,369.0,0.22493224932249323,0.6802168021680217,0.0948509485094851,0.0,18.0
D+2,2025-04,day,changzhou_1,390.0,0.20512820512820512,0.5205128205128206,0.2743589743589744,0.0,44.0
D+2,2025-04,day,huai_an_1,390.0,0.2794871794871795,0.4948717948717949,0.22564102564102564,0.0,39.0
D+2,2025-04,day,huai_an_2,390.0,0.3076923076923077,0.48717948717948717,0.20512820512820512,0.0,30.0
D+2,2025-04,day,huai_an_3,390.0,0.2743589743589744,0.48205128205128206,0.24102564102564103,0.002564102564102564,39.0
D+2,2025-04,day,lianyungang_1,390.0,0.3333333333333333,0.44358974358974357,0.2230769230769231,0.0,35.0
D+2,2025-04,day,lianyungang_2,390.0,0.32564102564102565,0.4564102564102564,0.21794871794871795,0.0,39.0
D+2,2025-04,day,nanjing_1,390.0,0.1794871794871795,0.5512820512820513,0.2692307692307692,0.0,45.0
D+2,2025-04,day,nanjing_2,390.0,0.19230769230769232,0.5307692307692308,0.2717948717948718,0.005128205128205128,52.0
D+2,2025-04,day,nantong_1,390.0,0.2358974358974359,0.5102564102564102,0.24871794871794872,0.005128205128205128,44.0
D+2,2025-04,day,nantong_2,390.0,0.2358974358974359,0.5076923076923077,0.2564102564102564,0.0,46.0
D+2,2025-04,day,suqian_1,390.0,0.28717948717948716,0.4564102564102564,0.2564102564102564,0.0,46.0
D+2,2025-04,day,suzhou_1,390.0,0.2128205128205128,0.5256410256410257,0.2564102564102564,0.005128205128205128,38.0
D+2,2025-04,day,taizhou_1,390.0,0.26666666666666666,0.5333333333333333,0.2,0.0,32.0
D+2,2025-04,day,taizhou_2,390.0,0.2564102564102564,0.49743589743589745,0.24615384615384617,0.0,40.0
D+2,2025-04,day,wuxi_1,390.0,0.18461538461538463,0.5897435897435898,0.22564102564102564,0.0,36.0
D+2,2025-04,day,xuzhou_1,389.0,0.2853470437017995,0.5012853470437018,0.21079691516709512,0.002570694087403599,38.0
D+2,2025-04,day,xuzhou_2,390.0,0.2717948717948718,0.48717948717948717,0.2358974358974359,0.005128205128205128,43.0
D+2,2025-04,day,yancheng_1,390.0,0.30256410256410254,0.47435897435897434,0.2205128205128205,0.002564102564102564,36.0
D+2,2025-04,day,yancheng_2,390.0,0.28974358974358977,0.49743589743589745,0.21025641025641026,0.002564102564102564,44.0
D+2,2025-04,day,yancheng_3,390.0,0.2641025641025641,0.5128205128205128,0.2230769230769231,0.0,34.0
D+2,2025-04,night,changzhou_1,330.0,0.16363636363636364,0.6484848484848484,0.18787878787878787,0.0,34.0
D+2,2025-04,night,huai_an_1,330.0,0.18484848484848485,0.6484848484848484,0.16363636363636364,0.0030303030303030303,27.0
D+2,2025-04,night,huai_an_2,330.0,0.23636363636363636,0.6090909090909091,0.15454545454545454,0.0,26.0
D+2,2025-04,night,huai_an_3,330.0,0.18484848484848485,0.6303030303030303,0.18484848484848485,0.0,29.0
D+2,2025-04,night,lianyungang_1,330.0,0.28484848484848485,0.5333333333333333,0.18181818181818182,0.0,30.0
D+2,2025-04,night,lianyungang_2,330.0,0.2727272727272727,0.5636363636363636,0.1606060606060606,0.0030303030303030303,32.0
D+2,2025-04,night,nanjing_1,330.0,0.16666666666666666,0.6151515151515151,0.21818181818181817,0.0,39.0
D+2,2025-04,night,nanjing_2,330.0,0.15757575757575756,0.6303030303030303,0.21212121212121213,0.0,36.0
D+2,2025-04,night,nantong_1,330.0,0.16666666666666666,0.6303030303030303,0.2,0.0030303030303030303,37.0
D+2,2025-04,night,nantong_2,330.0,0.15757575757575756,0.6454545454545455,0.18787878787878787,0.00909090909090909,32.0
D+2,2025-04,night,suqian_1,330.0,0.25757575757575757,0.5848484848484848,0.15454545454545454,0.0030303030303030303,22.0
D+2,2025-04,night,suzhou_1,330.0,0.17272727272727273,0.6727272727272727,0.15454545454545454,0.0,24.0
D+2,2025-04,night,taizhou_1,330.0,0.18484848484848485,0.6424242424242425,0.17272727272727273,0.0,34.0
D+2,2025-04,night,taizhou_2,330.0,0.15151515151515152,0.6363636363636364,0.20909090909090908,0.0030303030303030303,34.0
D+2,2025-04,night,wuxi_1,330.0,0.1606060606060606,0.6393939393939394,0.2,0.0,38.0
D+2,2025-04,night,xuzhou_1,331.0,0.32326283987915405,0.5105740181268882,0.1661631419939577,0.0,25.0
D+2,2025-04,night,xuzhou_2,330.0,0.25757575757575757,0.5606060606060606,0.18181818181818182,0.0,24.0
D+2,2025-04,night,yancheng_1,330.0,0.23939393939393938,0.6060606060606061,0.15151515151515152,0.0030303030303030303,27.0
D+2,2025-04,night,yancheng_2,330.0,0.16363636363636364,0.6393939393939394,0.19696969696969696,0.0,28.0
D+2,2025-04,night,yancheng_3,330.0,0.18181818181818182,0.6545454545454545,0.16363636363636364,0.0,26.0
D+2,2025-05,day,changzhou_1,409.0,0.1271393643031785,0.6601466992665037,0.21026894865525672,0.0024449877750611247,45.0
D+2,2025-05,day,huai_an_1,421.0,0.22802850356294538,0.5653206650831354,0.20665083135391923,0.0,40.0
